Actor 2,MeanRating
Makrand Shukla,4.5
Mala Mukherjee,6.5
Mala Sinha,6.5125
Malavika Mohanan,7.0
Malavikka,4.1
Malika,6.4
Malina Joshi,6.8
Mallika Sherawat,4.753846153846154
Malvika Arora,4.9
Malvika Tiwari,4.8
Mamta Kulkarni,5.623076923076923
Mamta Mohandas,6.175000000000001
Manav Kaul,6.25
Manav Vij,6.8
Mandakini,5.470588235294118
Mandy Gill,5.4
Manek Bedi,3.9
Mangesh Borgaonkar,6.2
Manil Mayank Mishra,7.8
Maninder Singh,2.9
Manish,6.4
Manish Bhattacharya,7.2
Manish Bhawan,7.0
Manish Kumar,6.2
Manish Nawani,6.2
Manish Paul,5.433333333333334
Manish Robin,4.4
Manish Vatssalya,5.5
Manisha Koirala,4.895348837209302
Manivannan,3.2000000000000006
Manjari Fadnnis,6.666666666666667
Manjot Singh,6.900000000000001
Mannat Ravi,5.3
Mannat Singh,2.4
Manni Boparai,6.7
Manohar,8.4
Manohar Elavarthi,6.3
Manohar Lalas,7.0
Manoj Bajpayee,5.828571428571428
Manoj Bakshi,6.2
Manoj Joshi,4.6
Manoj Kumar,7.066666666666666
Manoj Kumar Rao,5.8
Manoj Sharma,5.9
Manon Faure,7.5
Manorama,3.3
Mansha Bahl,5.9
Mansi Multani,7.0
Mansoob Haider,5.7
Mansoor Ali Khan,3.7
Mantra,5.8
Mantra Mugdh,5.4
Manuj Bhaskar,6.2
Manveer Choudhary,5.7
Manvi Goswami,4.6
Margarita Terekhova,7.6
Maria Goretti,6.9
Masha Pour,6.7
Mashhoor Amrohi,4.0
Mast Ali,7.3
Master Ayushman,7.6
Master Bhagwan,6.2846153846153845
Master Bunty,4.5
Master Romi,6.0
Master Salman,7.9
Master Shubham Bajrange,5.4
Master Sushobhan,6.4
Master Vinayak,6.2
Masum Ali,5.599999999999999
Masumeh Makhija,4.65
Mayank Tewari,7.1
Mayur Kumar,3.5
Mayur Mahendra Patole,7.599999999999999
Mayur More,6.400000000000001
Mayuri Kango,7.0
Mazhar Khan,2.6
Meena,6.757142857142857
Meena Kandasamy,7.0
Meena Kumari,6.548837209302326
Meena Shorey,6.3
Meenakshi Sheshadri,5.688461538461539
Meenal Chirankar,4.3
Meera,4.5
Meera Chaudhary,6.7
Meera Chopra,4.1
Meera Devi,8.1
Meera Jasmine,4.457142857142857
Megha Akash,5.900000000000001
Meghan Jadhav,5.8
Meghna Kothari,1.7
Meghna Malik,4.2
Meghna Naidu,4.0
Meher Vij,7.05
Mehmood,6.311111111111111
Mehmood Jr.,4.9
Melissa Biggs,5.2
Michalina Olszanska,4.5
Mika Singh,3.4
Mikhail Belinson,6.8
Mikhail Gandhi,8.6
Miles Anderson,8.1
Milind Gunaji,5.0
Milind Soman,6.18
Mimoh Chakraborty,3.2999999999999994
Minissha Lamba,6.828571428571428
Mink Singh,5.6
Minnakshi Das,6.4
Minoo Mumtaz,6.7
Mir Sarwar,3.5
Mischa Barton,7.2
Mishika Chourasia,2.3
Miss Mehtab,6.6
Mita Vashisht,6.35
Mithila Palkar,6.5
Mithilesh Chaturvedi,3.6
Mithun Chakraborty,5.65
Mittal Chouhan,6.8
Mohammad Samad,7.3
Mohan Agashe,5.5
Mohan Avanthika,3.2999999999999994
Mohan Babu,7.0200000000000005
Mohan Choti,6.1
Mohan Joshi,7.0
Mohanlal,4.8
Mohit Ahlawat,7.099999999999999
Mohit Arora,4.4
Mohit Marwah,4.7
Mohnish Bahl,5.7
Mohnish Nawani,5.3
Mohsin Khan,4.95
Mona Ambegaonkar,4.666666666666667
Mona Wasu,5.8
Monal Gajjar,7.599999999999999
Monalisa,4.8
Mondeep Basumatary,8.0
Monica Bedi,4.2
Monica Dogra,7.0
Monika Chowdhury,8.5
Monika Mishra,7.5
Monika Ravan,5.6
Monis Khan,9.0
Moon Moon Sen,5.5600000000000005
Moshin Bhat,6.4
Motilal,6.65
Mouni Roy,7.3
Moushumi Chatterjee,6.057894736842105
Mridula Baruah,2.7
Mrinalini Sharma,5.45
Mrinmayee Godbole,7.35
Mrunal Thakur,8.0
Mudasir Zafar,6.4
Mugdha Chaphekar,7.3
Mugdha Godse,4.633333333333333
Muhar Biswas,7.5
Mukesh Fotwani,3.6
Mukesh Hariawala,6.5
Mukesh Khanna,5.333333333333333
Mukesh Rishi,6.199999999999999
Mukesh Tiwari,5.833333333333333
Mukkund Shukla,6.2
Mukta Barve,6.5
Mukul Dev,4.944444444444445
Mumtaz,6.5452830188679245
Mumtaz Shanti,7.4
Munawwar Sultana,6.2
Munin Barua,7.2
Munish Khan,5.5
Muntazir Ahmad,5.8125
Murad,5.900000000000001
Murad Ali,6.3
Murali,6.900000000000001
Murari Kumar,6.9
Mushtaq Khan,4.0
Myl�ne Jampano�,7.0
N.M. Joshi,5.900000000000001
Nafisa Ali,5.716666666666666
Nagarjuna Akkineni,6.1
Nagesh Bhonsle,5.066666666666666
Nagma,5.928571428571429
Naina Sareen,6.6
Nakul Choudharry,6.3
Nakul Roshan Sahdev,8.0
Nakuul Mehta,3.4
Nalini,5.8
Nalini Chonkar,5.8
Nalini Jaywant,6.566666666666666
Naman Jain,6.9
Namdev Gurav,7.4
Nameeta Chandra,7.6
Namrata Shirodkar,5.421428571428572
Nana Patekar,6.665000000000001
Nanasaheb Phatak,3.1
Nancy Brunetta,5.4
Nanda,6.661538461538462
Nandamuri Balakrishna,7.7
Nandana Sen,6.925
Nandini,5.72
Nandini Ghosal,5.6
Nandita Das,6.761538461538462
Nandita Thakur,6.6
Napolean,6.8
Narasimha Raju,6.6
Narendra Jha,6.2
Naresh Gosain,5.0
Nargis,7.575
Nargis Bagheri,4.3
Nargis Fakhri,6.5600000000000005
Naseem Banu,7.4
Naseeruddin Shah,6.658333333333334
Nasir Hussain,5.1
Nasir Khan,6.5
Nassar,7.175
Nassar Abdulla,6.8
Natalia Kapchuk,3.7
Nataliya Kozhenova,4.0
Natalya Gudkova,3.6
Nataraj Enigi,6.7
Natasa Stankovic,5.7
Natasha Fernandez,2.5
Natasha Shailendra,4.4
Nathalia Kaur,6.8
Navdip Singh,5.5
Naveen Kaushik,5.7
Navin Nischol,6.242857142857143
Navinder Pal Singh,6.9
Navneet Kaur Dhillon,6.6
Nawab Shah,4.175
Nawazuddin Siddiqui,6.991666666666667
Nayab Aftab,6.9
Nayanthara,5.366666666666667
Nazia Hussain,4.5
Nazima,5.366666666666667
Neal McDonough,3.7000000000000006
Neel Bakshi,6.6
Neela Gokhle,6.2
Neelam Kothari,5.43
Neelam Mehra,6.1
Neelima Azim,3.7
Neelu,4.1
Neena Gupta,7.05
Neenasam Ashwath,7.3
Neeraj Kabi,7.0
Neeraj Sood,5.1
Neeta Dhungana,6.8
Neetu Chandra,6.371428571428572
Neetu Singh,6.0606060606060606
Negar Khan,3.6
Neha Baam,5.900000000000001
Neha Chauhan,8.3
Neha Dhupia,6.2368421052631575
Neha Dubey,6.9
Neha Hinge,5.5
Neha Julka,6.2
Neha Mahajan,6.15
Neha Sharma,5.081818181818182
Neil Bhoopalam,7.2
Neil Nitin Mukesh,4.625
Nemi Chandra Jha,8.8
Neshma Chemburkar,6.1
Nethra Raghuraman,7.1
Nicolas Chevaillier,5.3
Nicole Kidman,8.0
Nidhhi Agerwal,3.2999999999999994
Nidhi Gupta,6.4
Nidhi Shrivastava,7.5
Nidhi Singh,6.8
Nidhi Subbaiah,4.171428571428572
Niharika Singh,6.720000000000001
Nikhat Khan,2.7999999999999994
Niki Walia,4.76
Nikita Dutta,6.099999999999999
Nikita Thukral,6.8
Nikki Galrani,6.6
Nilesh Divekar,9.4
Nilofer Khan,3.9
Nimmi,6.868421052631579
Nimrat Kaur,7.9
Niranjan,8.0
Nirmal Pandey,7.24
Nirmala,7.4
Nirosha,7.3
Nirupa Roy,7.2
Nish,6.900000000000001
Nishant Bhardwaj,3.5
Nishant Dahiya,4.3
Nishant Lal,4.5
Nishant Malkani,4.2
Nishikant Kamat,6.65
Nithiin,4.4
Nitin Anand,4.3
Nitin Arora,4.8
Nitin Bali,5.7
Nitish Bharadwaj,6.3
Nivedita Bhattacharya,3.5
Niveditha,7.900000000000001
Nizam Khan,6.7
Noni Ganguly,7.5
Noopur Patwardhan,4.6
Nora Fatehi,7.2
Numaan Sheikh,7.8
Nushrat Bharucha,5.769230769230769
Nutan,6.83469387755102
Nyla Masood,7.2
Olga Anand,4.2
Om Prakash,6.6
Om Puri,5.743478260869565
Om Shivpuri,6.8
Omkar Das Manikpuri,6.533333333333334
Omkar Kapoor,7.2
Omkar Lele,5.9
Omna,5.5
P.C. Barua,7.6
Paakhi A. Tyrewala,6.099999999999999
Padmapriya,5.7
Padmini,6.66875
Padmini Kapila,5.8
Padmini Kolhapure,5.713636363636364
Pahadi Sanyal,7.0
Paidi Jairaj,7.7
Pallavi Joshi,7.449999999999999
Pallavi Sharda,4.6
Pandharibai,6.8
Pankaj Berry,5.24
Pankaj Dheer,7.099999999999999
Pankaj Jha,6.779999999999999
Pankaj Johar,7.9
Pankaj Kamal,9.4
Pankaj Kapur,7.94
Pankaj Mullick,6.5
Pankaj Tripathi,6.2
Paoli Dam,6.666666666666667
Parambrata Chattopadhyay,7.2
Paras Sharma,3.9
Paresh Ganatra,5.3
Paresh Rawal,6.957142857142857
Pari Chaudhary,8.2
Parijat,5.3
Parikshit Sahni,6.5636363636363635
Parineeti Chopra,6.14
Parminder Ghumman,3.25
Parmita Katkar,6.1
Partho A. Gupte,7.400000000000001
Parvathy Omanakuttan,6.2
Parvathy Thiruvothu,7.1
Parvati Melton,6.9
Parveen Babi,6.417647058823529
Parvin Dabas,6.2
Parzaan Dastur,6.2
Pasupathy,4.7
Patralekhaa Paul,6.5
Patthabi Jois,6.7
Pavail Gulati,6.8
Pavitra Mattoo,6.6
Pawan Kalra,8.6
Pawan Malhotra,8.5
Pawan Tiwari,6.5
Payal Rohatgi,4.6
Payel Sarkar,5.3
Perizaad Zorabian,5.7
Pernia Qureshi,5.0
Peter Mugyenyi,7.7
Piaa Bajpai,5.166666666666667
Pihu Myra Vishwakarma,6.7
Pinky Chinoy,3.9
Pitobash,7.05
Piyali Munshi,4.6
Piyush Bhalodiya,4.8
Plabita Borthakur,6.1
Pooja,6.1
Pooja Banerjee,6.6
Pooja Batra,5.0
Pooja Bharti,3.8
Pooja Bhatt,5.875862068965517
Pooja Bhattad,7.3
Pooja Chopra,3.4
Pooja Hegde,5.7
Pooja Joshi,2.5
Pooja Kasekar,6.099999999999999
Poonam Dasgupta,4.9
Poonam Dhillon,5.917647058823529
Poonam Kaur,3.7
Poonam Pandey,6.6
Prabhleen Sandhu,8.2
Prabhu,6.859999999999999
Prabhu Deva,4.325
Prachi Desai,4.1
Pradeep Kumar,6.819444444444445
Pradeep Singh,7.3
Pradhuman Singh,7.2
Pragathi Yadhati,6.2
Prakash Jha,5.6
Prakash Kovelamudi,6.7
Prakash Raj,4.7375
Pran,6.814285714285715
Pranay Pachauri,5.900000000000001
Pranoti Ghosh,6.675
Pranutan Bahl,6.9
Prasenjit Chatterjee,4.8
Prashant Narayanan,6.075
Prashant Prakash,6.7
Prashanth,5.1
Prathapachandran,3.2
Pratibha Sinha,4.2
Pratik Katare,4.9
Pratima Devi,6.475
Praveen Fernandes,6.6
Praveen Kumar,6.5
Praveen Maheswari,7.0
Pravina Bhagwat Deshpande,6.95
Preeti,4.4
Preeti Arora,4.1
Preeti Desai,4.2
Preeti Jhangiani,4.9
Preeti Mehra,6.3
Preeti Soni,5.8
Preity Zinta,5.519230769230769
Prem Chopra,5.753333333333333
Prem Krishan,7.900000000000001
Prem Nath,6.333333333333333
Prema,5.6
Prerna Gupta,5.5
Prince Daniel,5.7
Prithvi Sankhala,4.2
Prithviraj,4.0
Prithviraj Kapoor,6.5
Prithviraj Sukumaran,5.0
Priya Anand,5.1
Priya Banerjee,5.0
Priya Bapat,7.900000000000001
Priya Bathija,6.5
Priya Gill,4.6
Priya Rajvansh,6.6000000000000005
Priyaank Sharma,4.4
Priyadarshini,5.7
Priyamani,5.5
Priyanka Bose,3.4333333333333336
Priyanka Chauhan,5.4
Priyanka Chopra Jonas,5.071428571428571
Priyanka Kothari,3.1666666666666665
Priyanka Mehta,6.8
Priyanka Sarkar,6.9
Priyanka Verma,6.6
Priyanshu Chatterjee,5.1625
Priyanshu Painyuli,7.599999999999999
Priyanshu Solanki,8.0
Prosenjit Ganguly,5.5
Protima Dasgupta,6.4
Pulkit Samrat,3.2
Puneet Chouksey,9.3
Puneet Sikka,8.2
Puneet Vashisht,5.5
Punit Pathak,4.4
Purab Kohli,6.0181818181818185
Puru Chibber,6.7
Puru Rajkumar,3.2399999999999998
Pushkar Bhaskar Pant,6.2
Pushpendra Singh,6.9
Raadhika Singh,6.1
Raageshwari,4.7
Raai Laxmi,4.58
Raaj Kumar,6.866666666666666
Raaj Singh Arora,7.099999999999999
Raayo S. Bakhirta,6.14
Rabi Ghosh,7.3
Rabia Amin,7.5
Radha,6.185714285714285
Radha Bhatt,7.15
Radha Saluja,5.433333333333334
Radhamohan Bhattacharya,6.7
Radharani,6.1
Radhika Apte,7.166666666666667
Radhika Madan,7.285714285714286
Radhika Sarathkumar,6.2
Rafiq Batcha,5.2
Raghu Kumar Karumanchi,7.1
Raghuvir Yadav,6.253846153846154
Ragini,6.218181818181819
Ragini Khanna,5.5
Rahman,7.0
Rahsaan Noor,5.7
Rahul Bagga,4.95
Rahul Bhatt,5.1
Rahul Bose,5.788888888888889
Rahul Chahan,8.1
Rahul Chawla,8.6
Rahul Dev,4.98
Rahul Roy,5.55
Rahul Sharma,3.2
Rahul Singh,3.9
Raima Sen,6.0777777777777775
Raj Arjun,5.55
Raj Babbar,5.28
Raj Kapoor,7.338461538461538
Raj Kiran,6.275
Raj Premi,4.3
Raj Rai,7.0
Raj Singh Chaudhary,8.1
Raja Bundela,6.5
Raja Chaudhary,6.5200000000000005
Raja Hasan,4.2
Raja Nene,6.8
Rajan Haksar,6.8
Rajan Kapoor,6.0
Rajan P. Dev,6.9
Rajan Sippy,5.3999999999999995
Rajasulochana,4.5
Rajat Barmecha,4.1
Rajat Bedi,4.95
Rajat Kapoor,6.859999999999999
Rajeev Ankit,6.4
Rajeev Kanakala,6.8
Rajeev Khandelwal,6.525
Rajeev Verma,4.3
Rajendra Gupta,7.8
Rajendra Kumar,6.659999999999999
Rajesh Bakshi,3.6999999999999997
Rajesh Khanna,6.3307692307692305
Rajesh Mishra,6.8
Rajesh Raja,6.0
Rajesh Sabharwal,6.1
Rajesh Sharma,7.1
Rajesh Tailang,7.2
Rajeshwari Sachdev,4.9
Rajinikanth,5.77
Rajit Kapoor,6.1000000000000005
Rajiv Thakur,5.5
Rajkumar Kanojia,4.8
Rajkumar Santoshi,7.9
Rajkummar Rao,6.35
Rajnel Prasad,4.7
Rajni Sharma,6.900000000000001
Rajniesh Duggall,3.557142857142857
Rajpal Yadav,6.1
Rajshree,6.566666666666666
Rajshri Deshpande,6.633333333333333
Rajshri Nair,7.2
Rajveer Singh,4.8
Rakesh Batra,6.6
Rakesh Bedi,5.3545454545454545
Rakesh Pandey,6.9750000000000005
Rakesh Roshan,6.066666666666666
Rakhee Gulzar,6.01304347826087
Rakhi Bajaj,3.2000000000000006
Rakhi Sawant,5.3
Rakshitha,6.900000000000001
Rakul Preet Singh,2.7
Ram Avtar,5.1
Ram Dulari,7.5
Ram Govind,5.5
Ram Kapoor,7.3
Ram Mohan,4.7
Ram Rano,6.099999999999999
Rama Vij,8.1
Raman Khanna,6.3
Ramana Murthi J.V.,8.2
Rambha,5.7
Ramesh Aravind,6.5
Ramesh Aurora,6.4
Ramesh Deo,5.8
Ramesh Goyal,3.5
Rameshwari,5.2
Ramkishan Choyal,8.2
Ramnita Chaudhry,4.8
Ramola,7.0
Ramya Krishnan,5.6
Rana Daggubati,6.1000000000000005
Rana Jung Bahadur,5.4363636363636365
Ranbir Kapoor,7.3
Randeep Hooda,6.5
Randhir Kapoor,6.242857142857143
Rani Chatterjee,5.2
Rani Devi,7.1
Rani Mukerji,6.017543859649122
Ranjan,5.3
Ranjeeta Kaur,5.833333333333333
Rannvijay Singh,6.5
Ranveer Singh,6.3
Ranvir Shorey,6.0375
Rashmi Mishra,5.4
Rasika Dugal,7.5
Ratan Aulakh,4.75
Ratan Kumar,7.428571428571429
Rati Agnihotri,5.267857142857143
Ratna Pathak Shah,7.550000000000001
Ratnabali Bhattacharjee,6.3
Ravali,4.2
Raveena Tandon,5.2676923076923075
Ravi,3.4
Ravi Baswani,6.833333333333333
Ravi Bhatia,5.4
Ravi Dubey,6.9
Ravi Gadariya,4.6
Ravi Jhanghu,8.9
Ravi Khanvilkar,7.5
Ravi Kishan,7.139999999999999
Raymon Singh,2.6
Raza Murad,5.92
Razak Khan,5.5
Reema Debnath,2.3
Reema Lagoo,6.633333333333333
Reena Ranchandani,6.8
Reena Roy,5.945454545454545
Reeth Mazumder-Roberts,3.1
Rehana,6.625
Rehana Sultan,6.425
Rehman,4.4
Rekha,5.79375
Rekha Mishra,6.8
Rekha Rana,4.0
Rekha Vedavyasa,3.9
Renuka Arora Bhagat,7.9
Reshama Pasha,6.599999999999999
Reshma,6.4
Revathi,7.014285714285714
Rhea Chakraborty,6.400000000000001
Richa Chadha,5.7153846153846155
Richa Dixit,6.8
Richa Kalra,8.6
Richa Sharma,2.7
Riddhi Sen,5.6
Ridhima Sud,6.6
Rigzin Dolkar,6.6
Rimi Sen,7.0
Rimjhim Gupta,6.4
Rinke Khanna,5.2
Rinku Jaiswal,6.7
Rishi Bhutani,7.0
Rishi Kapoor,6.368627450980393
Rishi Singh,8.1
Rishikesh Raj,3.8
Rita Bhaduri,4.7
Rita Bhatia,7.8
Rita Haksar,5.7
Riteish Deshmukh,4.289285714285714
Ritesh Raghuvanshi,5.4
Ritika Badiani,7.0
Ritika Singh,4.5
Ritu Maheshwari,7.8
Ritu Parna,4.6
Ritu Shivpuri,4.2
Rituparna Sengupta,6.09375
Rituparno Ghosh,5.9
Ritwick Chakraborty,6.9
Riya Sen,5.214285714285714
Riya Sisodiya,7.4
Riz Ahmed,6.0
Rizwan Shaikh,7.7
Rocky Verma,5.0
Rohan Kapoor,5.7
Rohan Shroff,5.5
Rohini Hattangadi,6.3
Rohit D'Souza,8.8
Rohit Kokate,6.0
Rohit Kumar Sharma,5.0
Rohit Pandey,6.5
Roja,6.6499999999999995
Romin Khan,7.400000000000001
Romina Barbar,4.2
Ronit Roy,8.025
Ronobir Lahiri,6.599999999999999
Roobie,7.0
Roobini,5.6
Roopesh Kumar,7.5
Roshan Bano,6.6
Roshan Mathew,5.8
Roshni Chopra,5.0
Rozina,6.1
Rubina,6.9
Ruby Barnhill,6.400000000000001
Rucha Inamdar,5.575
Ruchika Dhankhar,8.2
Ruhi Singh,4.0
Rukhsar Rehman,6.5
Rukshar Dhillon,6.0
Rupa Bhimani,5.5
Ruslaan Mumtaz,6.0
Ryan Bajornas,5.599999999999999
S. Balaji,6.599999999999999
S.B. Nayampalli,8.5
S.M. Zaheer,7.3
S.P. Balasubrahmanyam,5.875
S.V. Ranga Rao,4.4
Saadhika,5.6
Saahil Prem,3.8
Saaikat Bagbaan,5.4
Saajan Kataria,8.5
Saba Azad,6.900000000000001
Saba Joshi,5.599999999999999
Saba Qamar,7.9
Sabah,5.7
Sabeeka Imam,5.2
Sabitha Perara,8.1
Sabyasachi Chakrabarty,5.1
Sachin Chaudhary,8.333333333333334
Sachin Khedekar,6.466666666666666
Sachin Pilgaonkar,6.383333333333333
Sada,3.5
Sadakkit Bijran,6.7
Sadashiv Amrapurkar,5.288888888888889
Sadhana,7.214285714285714
Sadhana Singh,6.5600000000000005
Sadhu Meher,8.0
Saeed Akhtar Mirza,6.7
Saeed Jaffrey,6.433333333333334
Sagar Bhangade,6.1
Sagarika Ghatge,4.35
Sahher Bambba,4.6
Sahil Bhati,8.1
Sahil Khan,5.966666666666666
Sahila Chaddha,5.1
Sahira,7.5
Saif Ali Khan,5.8999999999999995
Saikumar,7.8
Sailesh Kumar,6.3
Saira Banu,6.6421052631578945
Saiyami Kher,4.6
Sajal Ali,7.3
Sajid Ali,8.0
Sajid Khan,6.6000000000000005
Saksham Dayma,6.8
Sakshi Chaudhary,6.1
Sakshi Gulati,4.0
Sakshi Shivanand,4.5
Sakshi Singh,4.8
Sakshi Tanwar,7.76
Sakthi Chidambaram,6.1
Salam Babu,8.0
Saleem Christopher Agha,6.4
Salil Ankola,2.9
Salim Diwan,6.0
Salim Khan,5.5
Salma Agha,5.3
Salman Khan,5.285714285714286
Saloni Aswani,3.983333333333333
Saloni Batra,7.2
Sam Nagar,3.5
Samadarshi Dutta,5.3
Samapika Debnath,4.6
Samar Chatterjee,8.2
Sameer Deshpande,7.9
Sameer Dharmadhikari,5.3
Sameer Gupta,6.4
Sameer Khan,5.35
Sameera Reddy,5.488888888888889
Samiksha Bhatnagar,6.3
Samiksha Bhatt,5.033333333333333
Samir Aftab,4.6
Samit Bhanja,6.6
Samita Bangargi,6.7
Samrat,3.9
Samrat Mukherjee,3.8
Samudra V.,6.2
Sana Khaan,4.4
Sandeep Bharadwaj,5.3
Sandeep Bhardwaj,6.7
Sandeepa Dhar,5.45
Sandhya,7.457142857142857
Sandhya Mridul,6.2
Sandhya Roy,6.8
Sangam Shukla,9.3
Sangeeta Bijlani,5.7299999999999995
Sanjana Sanghi,6.599999999999999
Sanjana Tiwari,5.3
Sanjay Bishnoi,9.3
Sanjay Dadhich,6.0
Sanjay Dutt,5.025757575757575
Sanjay Kapoor,4.666666666666667
Sanjay Khan,6.364285714285714
Sanjay Mishra,5.666666666666667
Sanjay Suri,3.6999999999999997
Sanjeeda Sheikh,3.4
Sanjeev Dabholkar,4.0
Sanjeev Kumar,6.7
Sanket Chauhan,8.4
Santhosh Keezhattoor,9.0
Santosh Barmola,4.6
Santosh Juvekar,7.0
Sanya Malhotra,6.9
Sapana,5.599999999999999
Sapna Sappu,3.9799999999999995
Saqib Saleem,3.7
Sara Ali Khan,4.557142857142857
Sara Foster,6.2
Sara Loren,2.7999999999999994
Sarah Jane Dias,6.1
Sarath Babu,7.7
Sarath Kumar,7.0
Sardar Akhtar,7.2
Sardar Mansur,6.1
Sarika,6.6000000000000005
Sarita Choudhury,4.7
Sarita Joshi,7.8
Saroj Bhagwar,6.1
Saroja Devi B.,6.8
Sarthak Bhasin,7.0
Sasha Aagha,6.5
Sathyaraj,7.3
Satish Alekar,7.0
Satish Kaul,7.5
Satish Kaushik,6.05
Satish Raj Kasireddi,6.6
Satnam Kaur,3.1
Satyajeet,7.5
Satyajeet Dubey,4.425
Satyajeet Rajput,5.6
Satyam Rajesh,2.7000000000000006
Saumysri Misra,5.2
Saurabh Kumar,7.7
Saurabh Shukla,5.711111111111111
Sauraseni Maitra,7.1
Saveree Gaur,7.8
Savitri,7.533333333333334
Sayali Bhagat,2.3
Sayani Gupta,6.733333333333333
Sayeeda Khan,6.8
Seema Bhargava,7.433333333333334
Seema Biswas,6.3428571428571425
Seema Deo,7.4
Sendhil Ramamurthy,7.2
Shabana,6.900000000000001
Shabana Azmi,6.417543859649123
Shabana Raza,4.970000000000001
Shabnam,3.8
Shadab Khan,5.9
Shafi Inamdar,4.9
Shafiq Syed,7.1
Shah Rukh Khan,6.413157894736842
Shahana Goswami,5.9625
Shahbaaz Khan,4.3999999999999995
Shaheen,6.2
Shahib Chopra,4.45
Shahid Gulfam,6.7
Shahid Kapoor,5.041666666666667
Shahnawaz Bhat,6.4
Shahu Modak,7.733333333333333
Shail Chaturvedi,6.3
Shakila,6.8
Shakirul Alam,7.5
Shakshi Diwedi,2.8
Shakti Kapoor,4.236363636363636
Shalini,7.099999999999999
Shalini Chandran,6.099999999999999
Shalini Mohan,6.6
Shalini Pandey,7.2
Shambhavi Kaul,6.05
Shamita Shetty,5.400000000000001
Shammi Kapoor,6.594444444444445
Shankar,7.0
Shanta Apte,6.1
Shanta Hublikar,6.4
Shantaram Rajaram Vankudre,5.4
Shanti Priya,3.6
Sharad Kelkar,7.5
Sharad S. Kapoor,6.7
Sharat Saxena,5.1
Sharbani Mukherji,6.0200000000000005
Sharifa,4.5
Sharman Joshi,5.045454545454546
Sharmila Tagore,6.992105263157894
Sharmin Segal,6.0
Sharvani Sahay,3.3
Sharwanand,5.900000000000001
Shashank Arora,7.025
Shashank Khaitan,6.7
Shashank Singh,6.8
Shashi Kapoor,6.926666666666667
Shashi Puri,5.8
Shashikala,6.1499999999999995
Shataf Figar,6.8
Shatrughan Sinha,5.818333333333333
Shaurya Chauhan,3.5
Shawar Ali,4.033333333333334
Sheeba,4.3
Sheela,7.7
Sheela Rawat,8.1
Sheena Chohan,4.4
Sheena Shahabadi,6.2
Sheetal Bavishi,5.0
Sheetal Dimri,5.6
Sheetal Singh,8.6
Shefali Shah,6.900000000000001
Shehnaz Kudia,4.8
Shehzad Khan,5.2
Sheikh Mukhtar,6.0
Sheila Naidu,5.8
Sheila Ramani,7.279999999999999
Shekhar Chatterjee,7.7
Shekhar Kapur,7.1
Shekhar Suman,5.1
Shenaz Treasury,4.45
Shernaz Patel,6.8
Sherrin Varghese,4.6
Shibana Dutta,8.1
Shikha Malhotra,7.3
Shilpa Anand,4.7
Shilpa Navalkar,5.4
Shilpa Shetty Kundra,4.994871794871795
Shilpa Shirodkar,4.484615384615385
Shilpa Shukla,6.400000000000001
Shiney Ahuja,6.914285714285714
Shiv Kumar,6.5
Shiv Panditt,6.1499999999999995
Shiva Rindani,4.8
Shivaleeka Oberoi,7.7
Shivam Bhaargava,5.0
Shivam Patil,3.2
Shivam Tiwari,6.1
Shivangi Gautam,6.7
Shivangi Mehra,6.5
Shobana,6.35
Shobha,6.6
Shobhna Samarth,7.2
Shoma Anand,5.75
Shraddha Das,3.5
Shraddha Kapoor,6.036842105263158
Shreeram Lagoo,6.540000000000001
Shreya Dhanwanthary,6.0
Shreya Ghoshal,6.9
Shreyas Talpade,5.300000000000001
Shriya Saran,5.985714285714286
Shriya Sharma,7.400000000000001
Shruti Haasan,6.3999999999999995
Shruti Marathe,2.7
Shubham Chintamani,6.8
Shweta Agarwal,5.400000000000001
Shweta Basu Prasad,7.375
Shweta Bhardwaj,4.933333333333334
Shweta Dadhich,4.5
Shweta Menon,2.4
Shweta Tripathi,5.98
Shyam,6.625
Shyam Kumar,6.5
Shyama,6.282608695652174
Sid Makkar,4.3
Siddant Gupta,6.9
Siddharth,6.166666666666667
Siddharth Bhardwaj,6.2
Siddharth Chandekar,6.9
Siddharth Dhawan,1.7
Siddharth Koirala,4.5
Siddharth Menon,5.8
Sidharth Bhardwaj,8.7
Sidharth Malhotra,5.3375
Sikandar Agarwal,6.0
Simi Garewal,6.263636363636365
Simon Frenay,4.3
Simone Singh,6.400000000000001
Simran,7.1
Simran Kaur Mundi,5.733333333333333
Simran Sharma,5.7
Singh Bhupesh,6.8
Sitara,7.5
Smita Malhotra,7.8
Smita Patil,6.2682926829268295
Smita Shewale,5.7
Smita Tambe,6.566666666666667
Sneha,3.8
Sneha Arun,6.9
Sneha Ullal,4.24
Snehal Dabi,4.6
Sofia Hayat,3.6
Soha Ali Khan,6.084210526315789
Sohail Khan,4.2875
Sohini Pal,6.4
Sohrab Modi,6.900000000000001
Sohum Shah,5.1
Somy Ali,5.016666666666667
Sonakshi Sinha,5.31764705882353
Sonal Chauhan,6.900000000000001
Sonal Mudgal,5.7
Sonal Sehgal,5.328571428571428
Sonal Singh,5.1
Sonali Bendre,5.241176470588235
Sonali Khare,5.3
Sonali Kulkarni,6.292307692307692
Sonam,4.9
Sonam Bajwa,5.5
Sonam Chhabra,7.5
Sonam Kapoor,5.631818181818182
Sonia,7.5
Sonia Agarwal,6.0
Sonia Sahni,5.5375
